chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd
chr19	7294414	7294474	INSR_1	900	-	7294414	7294425
chr19	7443282	7443342	CTD-2207O23_1	900	+	7443331	7443342
chr19	7459924	7459984	INSR_2	900	-	7459924	7459935
chr19	7459981	7460041	ARHGEF18_1	900	+	7460030	7460041
chr19	7506542	7506602	ARHGEF18_3	900	+	7506591	7506602
chr19	7516126	7516186	ARHGEF18_2	900	+	7516175	7516186
chr19	7553902	7553962	PEX11G_1	900	-	7553902	7553913
chr19	7562325	7562385	PEX11G_2	900	-	7562325	7562336
chr19	7562395	7562455	C19orf45_1	900	+	7562444	7562455
chr19	7587460	7587520	MCOLN1_1	900	+	7587509	7587520
chr19	7598804	7598864	PNPLA6_4	900	+	7598853	7598864
chr19	7599000	7599060	PNPLA6_3	900	+	7599049	7599060
chr19	7599584	7599644	PNPLA6_1	900	+	7599633	7599644
chr19	7600335	7600395	PNPLA6_5	900	+	7600384	7600395
chr19	7600555	7600615	PNPLA6_2	900	+	7600604	7600615
chr19	7660710	7660770	CAMSAP3_1	900	+	7660759	7660770
chr19	7694420	7694480	XAB2_1	900	-	7694420	7694431
chr19	7694629	7694689	C19orf79_1	900	+	7694678	7694689
chr19	7698371	7698431	PCP2_3	900	-	7698371	7698382
chr19	7698575	7698635	PCP2_2	900	-	7698575	7698586
chr19	7701866	7701926	PCP2_1	900	-	7701866	7701877
chr19	7701957	7702017	STXBP2_1	900	+	7702006	7702017
chr19	7733885	7733945	RETN_1	900	+	7733934	7733945
chr19	7734146	7734206	RETN_2	900	+	7734195	7734206
chr19	7744591	7744651	C19orf59_1	900	+	7744640	7744651
chr19	7745669	7745729	TRAPPC5_1	900	+	7745718	7745729
chr19	7767006	7767066	FCER2_1	900	-	7767006	7767017
chr19	7796983	7797043	CLEC4G_1	900	-	7796983	7796994
chr19	7812409	7812469	CD209_1	900	-	7812409	7812420
chr19	7828080	7828140	CLEC4M_1	900	+	7828129	7828140
chr19	7895054	7895114	EVI5L_1	900	+	7895103	7895114
chr19	7953345	7953405	LRRC8E_1	900	+	7953394	7953405
chr19	7968712	7968772	MAP2K7_1	900	+	7968761	7968772
chr19	7981286	7981346	SNAPC2_3	900	+	7981335	7981346
chr19	7985176	7985236	SNAPC2_1	900	+	7985225	7985236
chr19	7985852	7985912	SNAPC2_2	900	+	7985901	7985912
chr19	7990998	7991058	CTXN1_1	900	-	7990998	7991009
chr19	8008540	8008600	TIMM44_1	900	-	8008540	8008551
chr19	8070514	8070574	ELAVL1_1	900	-	8070514	8070525
chr19	8117177	8117237	CCL25_2	900	+	8117226	8117237
chr19	8117597	8117657	CCL25_1	900	+	8117646	8117657
chr19	8274204	8274264	CERS4_1	900	+	8274253	8274264
chr19	8373183	8373243	CD320_1	900	-	8373183	8373194
chr19	8386248	8386308	NDUFA7_1	900	-	8386248	8386259
chr19	8386334	8386394	RPS28_1	900	+	8386383	8386394
chr19	8408135	8408195	KANK3_1	900	-	8408135	8408146
chr19	8428990	8429050	ANGPTL4_1	900	+	8429039	8429050
chr19	8454716	8454776	RAB11B_2	900	+	8454765	8454776
chr19	8455197	8455257	RAB11B_1	900	+	8455246	8455257
chr19	8483269	8483329	MARCH2_1	900	+	8483318	8483329
chr19	8509809	8509869	HNRNPM_1	900	+	8509858	8509869
chr19	8567507	8567567	PRAM1_1	900	-	8567507	8567518
chr19	8579040	8579100	ZNF414_1	900	-	8579040	8579051
chr19	8642305	8642365	MYO1F_1	900	-	8642305	8642316
chr19	9251023	9251083	ZNF317_1	900	+	9251072	9251083
chr19	9424931	9424991	ZNF699_1	900	-	9424931	9424942
chr19	9434823	9434883	ZNF559_1	900	+	9434872	9434883
chr19	9434918	9434978	ZNF177_3	900	+	9434967	9434978
chr19	9435391	9435451	ZNF559_2	900	+	9435440	9435451
chr19	9473657	9473717	ZNF177_2	900	+	9473706	9473717
chr19	9476794	9476854	ZNF177_1	900	+	9476843	9476854
chr19	9529245	9529305	ZNF266_2	900	-	9529245	9529256
chr19	9546206	9546266	ZNF266_1	900	-	9546206	9546217
chr19	9609281	9609341	ZNF560_1	900	-	9609281	9609292
chr19	9649278	9649338	ZNF426_2	900	-	9649278	9649289
chr19	9695166	9695226	ZNF426_1	900	-	9695166	9695177
chr19	9731870	9731930	ZNF561_2	900	-	9731870	9731881
chr19	9732452	9732512	ZNF561_3	900	-	9732452	9732463
chr19	9785745	9785805	ZNF561_1	900	-	9785745	9785756
chr19	9879277	9879337	ZNF846_1	900	-	9879277	9879288
chr19	9903873	9903933	ZNF846_2	900	-	9903873	9903884
chr19	9929484	9929544	FBXL12_1	900	-	9929484	9929495
chr19	9929743	9929803	FBXL12_2	900	-	9929743	9929754
chr19	9938482	9938542	FBXL12_3	900	-	9938482	9938493
chr19	9938544	9938604	UBL5_1	900	+	9938593	9938604
chr19	9938548	9938608	PIN1_2	900	+	9938597	9938608
chr19	9945961	9946021	PIN1_1	900	+	9946010	9946021
chr19	9946139	9946199	PIN1_3	900	+	9946188	9946199
chr19	10047055	10047115	OLFM2_2	900	-	10047055	10047066
chr19	10047175	10047235	OLFM2_1	900	-	10047175	10047186
chr19	10121169	10121229	COL5A3_1	900	-	10121169	10121180
chr19	10196951	10197011	C19orf66_1	900	+	10197000	10197011
chr19	10213343	10213403	ANGPTL6_3	900	-	10213343	10213354
chr19	10213529	10213589	ANGPTL6_2	900	-	10213529	10213540
chr19	10215841	10215901	ANGPTL6_1	900	-	10215841	10215852
chr19	10216988	10217048	PPAN_1	900	+	10217037	10217048
chr19	10217247	10217307	PPAN_2	900	+	10217296	10217307
chr19	10220390	10220450	PPAN_3	900	+	10220439	10220450
chr19	10222154	10222214	P2RY11_2	900	+	10222203	10222214
chr19	10222319	10222379	P2RY11_1	900	+	10222368	10222379
chr19	10230564	10230624	EIF3G_1	900	-	10230564	10230575
chr19	10277297	10277357	DNMT1_4	900	-	10277297	10277308
chr19	10291039	10291099	DNMT1_3	900	-	10291039	10291050
chr19	10305588	10305648	DNMT1_1	900	-	10305588	10305599
chr19	10341996	10342056	DNMT1_2	900	-	10341996	10342007
chr19	10349243	10349303	MRPL4_3	900	+	10349292	10349303
chr19	10362607	10362667	MRPL4_2	900	+	10362656	10362667
chr19	10362840	10362900	MRPL4_1	900	+	10362889	10362900
chr19	10381746	10381806	ICAM1_1	900	+	10381795	10381806
chr19	10397184	10397244	ICAM4_2	900	+	10397233	10397244
chr19	10397581	10397641	ICAM4_1	900	+	10397630	10397641
chr19	10399981	10400041	ICAM5_1	900	+	10400030	10400041
chr19	10400614	10400674	ICAM5_2	900	+	10400663	10400674
chr19	10402113	10402173	ICAM5_3	900	+	10402162	10402173
chr19	10416310	10416370	ZGLP1_1	900	-	10416310	10416321
chr19	10418908	10418968	ZGLP1_4	900	-	10418908	10418919
chr19	10419712	10419772	ZGLP1_3	900	-	10419712	10419723
chr19	10420962	10421022	ZGLP1_2	900	-	10420962	10420973
chr19	10426666	10426726	FDX1L_1	900	-	10426666	10426677
chr19	10427765	10427825	RAVER1_2	900	-	10427765	10427776
chr19	10444194	10444254	RAVER1_1	900	-	10444194	10444205
chr19	10444491	10444551	RAVER1_3	900	-	10444491	10444502
chr19	10450289	10450349	ICAM3_1	900	-	10450289	10450300
chr19	10478791	10478851	TYK2_2	900	-	10478791	10478802
chr19	10491233	10491293	TYK2_1	900	-	10491233	10491244
chr19	10514207	10514267	CDC37_1	900	-	10514207	10514218
chr19	10515543	10515603	PDE4A_4	900	+	10515592	10515603
chr19	10530884	10530944	CDC37_2	900	-	10530884	10530895
chr19	10531316	10531376	PDE4A_1	900	+	10531365	10531376
chr19	10541439	10541499	PDE4A_2	900	+	10541488	10541499
chr19	10543008	10543068	PDE4A_5	900	+	10543057	10543068
chr19	10563558	10563618	PDE4A_3	900	+	10563607	10563618
chr19	10613391	10613451	KEAP1_1	900	-	10613391	10613402
chr19	10614397	10614457	KEAP1_2	900	-	10614397	10614408
chr19	10628112	10628172	S1PR5_1	900	-	10628112	10628123
chr19	10628615	10628675	S1PR5_2	900	-	10628615	10628626
chr19	10654530	10654590	ATG4D_1	900	+	10654579	10654590
chr19	10676675	10676735	KRI1_1	900	-	10676675	10676686
chr19	10679644	10679704	CDKN2D_1	900	-	10679644	10679655
chr19	10697969	10698029	AP1M2_1	900	-	10697969	10697980
chr19	10698074	10698134	AP1M2_2	900	-	10698074	10698085
chr19	10713081	10713141	SLC44A2_1	900	+	10713130	10713141
chr19	10736179	10736239	SLC44A2_2	900	+	10736228	10736239
chr19	10764972	10765032	ILF3_1	900	+	10765021	10765032
chr19	10781144	10781204	ILF3_2	900	+	10781193	10781204
chr19	10812080	10812140	QTRT1_1	900	+	10812129	10812140
chr19	10828705	10828765	DNM2_1	900	+	10828754	10828765
chr19	10946875	10946935	TMED1_1	900	-	10946875	10946886
chr19	10947177	10947237	C19orf38_2	900	+	10947226	10947237
chr19	10959041	10959101	C19orf38_1	900	+	10959090	10959101
chr19	10982179	10982239	CARM1_1	900	+	10982228	10982239
chr19	10982455	10982515	CARM1_2	900	+	10982504	10982515
chr19	11039300	11039360	YIPF2_1	900	-	11039300	11039311
chr19	11039421	11039481	C19orf52_1	900	+	11039470	11039481
chr19	11039437	11039497	SMARCA4_1	900	+	11039486	11039497
chr19	11071530	11071590	SMARCA4_3	900	+	11071579	11071590
chr19	11071656	11071716	SMARCA4_2	900	+	11071705	11071716
chr19	11200089	11200149	LDLR_1	900	+	11200138	11200149
chr19	11201193	11201253	LDLR_2	900	+	11201242	11201253
chr19	11266447	11266507	SPC24_1	900	-	11266447	11266458
chr19	11308199	11308259	KANK2_1	900	-	11308199	11308210
chr19	11308251	11308311	C19orf80_2	900	+	11308300	11308311
chr19	11308525	11308585	KANK2_2	900	-	11308525	11308536
chr19	11348102	11348162	C19orf80_3	900	+	11348151	11348162
chr19	11350245	11350305	C19orf80_1	900	+	11350294	11350305
chr19	11373171	11373231	DOCK6_1	900	-	11373171	11373182
chr19	11406786	11406846	TSPAN16_1	900	+	11406835	11406846
chr19	11450322	11450382	RAB3D_2	900	-	11450322	11450333
chr19	11455992	11456052	TMEM205_3	900	-	11455992	11456003
chr19	11456271	11456331	TMEM205_4	900	-	11456271	11456282
chr19	11456932	11456992	RAB3D_1	900	-	11456932	11456943
chr19	11456932	11456992	TMEM205_2	900	-	11456932	11456943
chr19	11466058	11466118	PLPPR2_1	900	+	11466107	11466118
chr19	11485292	11485352	SWSAP1_1	900	+	11485341	11485352
chr19	11485586	11485646	TMEM205_1	900	-	11485586	11485597
chr19	11491888	11491948	EPOR_1	900	-	11491888	11491899
chr19	11494978	11495038	EPOR_2	900	-	11494978	11494989
chr19	11495087	11495147	EPOR_3	900	-	11495087	11495098
chr19	11529979	11530039	RGL3_1	900	-	11529979	11529990
chr19	11545922	11545982	CCDC151_1	900	-	11545922	11545933
chr19	11546059	11546119	PRKCSH_4	900	+	11546108	11546119
chr19	11546406	11546466	PRKCSH_1	900	+	11546455	11546466
chr19	11546792	11546852	PRKCSH_3	900	+	11546841	11546852
chr19	11558320	11558380	PRKCSH_2	900	+	11558369	11558380
chr19	11609096	11609156	ZNF653_2	900	-	11609096	11609107
chr19	11616310	11616370	CNN1_2	900	+	11616359	11616370
chr19	11616671	11616731	ZNF653_1	900	-	11616671	11616682
chr19	11639938	11639998	ECSIT_1	900	-	11639938	11639949
chr19	11647031	11647091	CNN1_3	900	+	11647080	11647091
chr19	11649618	11649678	CNN1_1	900	+	11649667	11649678
chr19	11688449	11688509	ACP5_1	900	-	11688449	11688460
chr19	11689778	11689838	ACP5_2	900	-	11689778	11689789
chr19	11708248	11708308	ZNF627_1	900	+	11708297	11708308
chr19	11849739	11849799	ZNF823_1	900	-	11849739	11849750
chr19	11909288	11909348	ZNF440_2	900	+	11909337	11909348
chr19	11925057	11925117	ZNF440_1	900	+	11925106	11925117
chr19	11959532	11959592	ZNF439_1	900	+	11959581	11959592
chr19	11959568	11959628	ZNF69_2	900	+	11959617	11959628
chr19	11998583	11998643	ZNF69_1	900	+	11998632	11998643
chr19	12035873	12035933	ZNF700_1	900	+	12035922	12035933
chr19	12075807	12075867	ZNF763_1	900	+	12075856	12075867
chr19	12087846	12087906	ZNF763_2	900	+	12087895	12087906
chr19	12098421	12098481	ZNF844_2	900	+	12098470	12098481
chr19	12129553	12129613	ZNF433_1	900	-	12129553	12129564
chr19	12146480	12146540	ZNF433_2	900	-	12146480	12146491
chr19	12163765	12163825	ZNF433_3	900	-	12163765	12163776
chr19	12175496	12175556	ZNF844_1	900	+	12175545	12175556
chr19	12251154	12251214	ZNF20_1	900	-	12251154	12251165
chr19	12267538	12267598	ZNF625_1	900	-	12267538	12267549
chr19	12273864	12273924	ZNF136_1	900	+	12273913	12273924
chr19	12405606	12405666	ZNF44_1	900	-	12405606	12405617
chr19	12444436	12444496	ZNF563_1	900	-	12444436	12444447
chr19	12476440	12476500	ZNF563_2	900	-	12476440	12476451
chr19	12512071	12512131	ZNF799_1	900	-	12512071	12512082
chr19	12541109	12541169	ZNF443_2	900	-	12541109	12541120
chr19	12551824	12551884	ZNF443_1	900	-	12551824	12551835
chr19	12574728	12574788	ZNF709_2	900	-	12574728	12574739
chr19	12595598	12595658	ZNF709_1	900	-	12595598	12595609
chr19	12662285	12662345	CTD-2192J16_1	900	-	12662285	12662296
chr19	12662285	12662345	ZNF564_1	900	-	12662285	12662296
chr19	12721528	12721588	CTD-2192J16_2	900	-	12721528	12721539
chr19	12721616	12721676	ZNF490_1	900	-	12721616	12721627
chr19	12721700	12721760	ZNF791_1	900	+	12721749	12721760
chr19	12777545	12777605	MAN2B1_1	900	-	12777545	12777556
chr19	12777571	12777631	WDR83_1	900	+	12777620	12777631
chr19	12779209	12779269	WDR83OS_2	900	-	12779209	12779220
chr19	12779351	12779411	WDR83OS_3	900	-	12779351	12779362
chr19	12780214	12780274	WDR83OS_1	900	-	12780214	12780225
chr19	12780517	12780577	WDR83_2	900	+	12780566	12780577
chr19	12792680	12792740	DHPS_1	900	-	12792680	12792691
chr19	12807434	12807494	FBXW9_1	900	-	12807434	12807445
chr19	12833062	12833122	TNPO2_3	900	-	12833062	12833073
chr19	12833363	12833423	TNPO2_1	900	-	12833363	12833374
chr19	12834735	12834795	TNPO2_2	900	-	12834735	12834746
chr19	12845485	12845545	C19orf43_1	900	-	12845485	12845496
chr19	12848261	12848321	ASNA1_1	900	+	12848310	12848321
chr19	12863411	12863471	BEST2_1	900	+	12863460	12863471
chr19	12886355	12886415	HOOK2_1	900	-	12886355	12886366
chr19	12902250	12902310	IER2_1	900	+	12902299	12902310
chr19	12912603	12912663	PRDX2_1	900	-	12912603	12912614
chr19	12917348	12917408	RNASEH2A_1	900	+	12917397	12917408
chr19	12923931	12923991	RNASEH2A_2	900	+	12923980	12923991
chr19	12941122	12941182	RTBDN_4	900	-	12941122	12941133
chr19	12941482	12941542	RTBDN_3	900	-	12941482	12941493
chr19	12944629	12944689	MAST1_2	900	+	12944678	12944689
chr19	12945379	12945439	RTBDN_2	900	-	12945379	12945390
chr19	12946231	12946291	RTBDN_1	900	-	12946231	12946242
chr19	12949294	12949354	MAST1_1	900	+	12949343	12949354
chr19	12992252	12992312	DNASE2_1	900	-	12992252	12992263
chr19	12998004	12998064	KLF1_1	900	-	12998004	12998015
chr19	13001630	13001690	KLF1_2	900	-	13001630	13001641
chr19	13001924	13001984	GCDH_1	900	+	13001973	13001984
chr19	13030079	13030139	SYCE2_1	900	-	13030079	13030090
chr19	13044514	13044574	FARSA_1	900	-	13044514	13044525
chr19	13049373	13049433	CALR_1	900	+	13049422	13049433
chr19	13054302	13054362	RAD23A_2	900	+	13054351	13054362
chr19	13056626	13056686	RAD23A_1	900	+	13056675	13056686
chr19	13068026	13068086	GADD45GIP1_1	900	-	13068026	13068037
chr19	13075916	13075976	DAND5_2	900	+	13075965	13075976
chr19	13080150	13080210	DAND5_1	900	+	13080199	13080210
chr19	13080610	13080670	NFIX_3	900	+	13080659	13080670
chr19	13134758	13134818	NFIX_1	900	+	13134807	13134818
chr19	13135788	13135848	NFIX_2	900	+	13135837	13135848
chr19	13213518	13213578	LYL1_2	900	-	13213518	13213529
chr19	13213657	13213717	LYL1_1	900	-	13213657	13213668
chr19	13213979	13214039	LYL1_3	900	-	13213979	13213990
chr19	13227539	13227599	TRMT1_1	900	-	13227539	13227550
chr19	13227616	13227676	NACC1_2	900	+	13227665	13227676
chr19	13228037	13228097	NACC1_3	900	+	13228086	13228097
chr19	13229051	13229111	NACC1_1	900	+	13229100	13229111
chr19	13261088	13261148	STX10_1	900	-	13261088	13261099
chr19	13261175	13261235	IER2_3	900	+	13261224	13261235
chr19	13263819	13263879	IER2_2	900	+	13263868	13263879
chr19	13617354	13617414	CACNA1A_1	900	-	13617354	13617365
chr19	13842533	13842593	CCDC130_1	900	+	13842582	13842593
chr19	13858670	13858730	CCDC130_2	900	+	13858719	13858730
chr19	13875325	13875385	MRI1_1	900	+	13875374	13875385
chr19	13885220	13885280	C19orf53_1	900	+	13885269	13885280
chr19	14016964	14017024	CC2D1A_1	900	+	14017013	14017024
chr19	14049211	14049271	PODNL1_2	900	-	14049211	14049222
chr19	14063271	14063331	DCAF15_1	900	+	14063320	14063331
chr19	14064184	14064244	PODNL1_1	900	-	14064184	14064195
chr19	14116715	14116775	RFX1_2	900	-	14116715	14116726
chr19	14117121	14117181	RFX1_1	900	-	14117121	14117132
chr19	14138929	14138989	RLN3_1	900	+	14138978	14138989
chr19	14142560	14142620	IL27RA_1	900	+	14142609	14142620
chr19	14183548	14183608	CTB-55O6_1	900	+	14183597	14183608
chr19	14201381	14201441	SAMD1_1	900	-	14201381	14201392
chr19	14201504	14201564	SAMD1_2	900	-	14201504	14201515
chr19	14228563	14228623	PRKACA_1	900	-	14228563	14228574
chr19	14247383	14247443	ASF1B_1	900	-	14247383	14247394
chr19	14247758	14247818	ASF1B_2	900	-	14247758	14247769
chr19	14316970	14317030	ADGRL1_1	900	-	14316970	14316981
chr19	14491936	14491996	ADGRE5_2	900	+	14491985	14491996
chr19	14492206	14492266	ADGRE5_1	900	+	14492255	14492266
chr19	14530142	14530202	DDX39A_1	900	-	14530142	14530153
chr19	14544118	14544178	PKN1_1	900	+	14544167	14544178
chr19	14586138	14586198	PTGER1_1	900	-	14586138	14586149
chr19	14600729	14600789	GIPC1_3	900	-	14600729	14600740
chr19	14606916	14606976	GIPC1_1	900	-	14606916	14606927
chr19	14629195	14629255	DNAJB1_1	900	-	14629195	14629206
chr19	14640360	14640420	TECR_1	900	+	14640409	14640420
chr19	14670976	14671036	DNAJB1_2	900	-	14670976	14670987
chr19	14673126	14673186	TECR_2	900	+	14673175	14673186
chr19	14682867	14682927	NDUFB7_1	900	-	14682867	14682878
chr19	14693846	14693906	CLEC17A_1	900	+	14693895	14693906
chr19	14785645	14785705	ADGRE3_1	900	-	14785645	14785656
chr19	14800829	14800889	ZNF333_1	900	+	14800878	14800889
chr19	14887642	14887702	ADGRE2_1	900	-	14887642	14887653
chr19	14889360	14889420	ADGRE2_2	900	-	14889360	14889371
chr19	15083627	15083687	SLC1A6_3	900	-	15083627	15083638
chr19	15087837	15087897	SLC1A6_4	900	-	15087837	15087848
chr19	15090449	15090509	SLC1A6_1	900	-	15090449	15090460
chr19	15090665	15090725	GIPC1_2	900	-	15090665	15090676
chr19	15121488	15121548	CCDC105_1	900	+	15121537	15121548
chr19	15133904	15133964	SLC1A6_2	900	-	15133904	15133915
chr19	15160241	15160301	CASP14_1	900	+	15160290	15160301
chr19	15218166	15218226	SYDE1_1	900	+	15218215	15218226
chr19	15236208	15236268	ILVBL_2	900	-	15236208	15236219
chr19	15236487	15236547	ILVBL_1	900	-	15236487	15236498
chr19	15311795	15311855	NOTCH3_1	900	-	15311795	15311806
chr19	15343220	15343280	EPHX3_1	900	-	15343220	15343231
chr19	15343768	15343828	EPHX3_3	900	-	15343768	15343779
chr19	15344246	15344306	EPHX3_2	900	-	15344246	15344257
chr19	15442710	15442770	BRD4_3	900	-	15442710	15442721
chr19	15443339	15443399	BRD4_2	900	-	15443339	15443350
chr19	15443374	15443434	TPM4_2	900	+	15443423	15443434
chr19	15490585	15490645	AKAP8_1	900	-	15490585	15490596
chr19	15529788	15529848	AKAP8L_1	900	-	15529788	15529799
chr19	15529788	15529848	BRD4_1	900	-	15529788	15529799
chr19	15590301	15590361	PGLYRP2_1	900	-	15590301	15590312
chr19	15725979	15726039	CYP4F8_1	900	+	15726028	15726039
chr19	15751657	15751717	CYP4F3_1	900	+	15751706	15751717
chr19	15752072	15752132	CYP4F3_2	900	+	15752121	15752132
chr19	15783847	15783907	CYP4F12_1	900	+	15783896	15783907
chr19	15784208	15784268	CYP4F12_2	900	+	15784257	15784268
chr19	16008873	16008933	CYP4F2_1	900	-	16008873	16008884
chr19	16045295	16045355	CYP4F11_2	900	-	16045295	16045306
chr19	16045666	16045726	CYP4F11_1	900	-	16045666	16045677
chr19	16187083	16187143	TPM4_3	900	+	16187132	16187143
chr19	16187255	16187315	TPM4_1	900	+	16187304	16187315
chr19	16222414	16222474	RAB8A_2	900	+	16222463	16222474
chr19	16222649	16222709	RAB8A_1	900	+	16222698	16222709
chr19	16254488	16254548	HSH2D_1	900	+	16254537	16254548
chr19	16284366	16284426	CIB3_1	900	-	16284366	16284377
chr19	16296174	16296234	FAM32A_1	900	+	16296223	16296234
chr19	16308416	16308476	AP1M1_2	900	+	16308465	16308476
chr19	16308672	16308732	AP1M1_1	900	+	16308721	16308732
chr19	16435587	16435647	KLF2_1	900	+	16435636	16435647
chr19	16582770	16582830	EPS15L1_1	900	-	16582770	16582781
chr19	16596067	16596127	CALR3_2	900	-	16596067	16596078
chr19	16607013	16607073	CALR3_1	900	-	16607013	16607024
chr19	16607183	16607243	C19orf44_1	900	+	16607232	16607243
chr19	16641496	16641556	CHERP_4	900	-	16641496	16641507
chr19	16642897	16642957	CHERP_2	900	-	16642897	16642908
chr19	16653009	16653069	CHERP_3	900	-	16653009	16653020
chr19	16653228	16653288	CHERP_1	900	-	16653228	16653239
chr19	16661871	16661931	SLC35E1_2	900	-	16661871	16661882
chr19	16662335	16662395	SLC35E1_4	900	-	16662335	16662346
chr19	16682927	16682987	SLC35E1_3	900	-	16682927	16682938
chr19	16683208	16683268	SLC35E1_1	900	-	16683208	16683219
chr19	16739004	16739064	MED26_1	900	-	16739004	16739015
chr19	16756945	16757005	SMIM7_2	900	-	16756945	16756956
chr19	16770944	16771004	SMIM7_1	900	-	16770944	16770955
chr19	16771900	16771960	TMEM38A_1	900	+	16771949	16771960
chr19	16830776	16830836	NWD1_1	900	+	16830825	16830836
chr19	16940159	16940219	SIN3B_1	900	+	16940208	16940219
chr19	16999621	16999681	F2RL3_2	900	+	16999670	16999681
chr19	16999760	16999820	F2RL3_1	900	+	16999809	16999820
chr19	17137600	17137660	CPAMD8_2	900	-	17137600	17137611
chr19	17137728	17137788	CPAMD8_1	900	-	17137728	17137739
chr19	17185949	17186009	HAUS8_2	900	-	17185949	17185960
chr19	17186234	17186294	HAUS8_1	900	-	17186234	17186245
chr19	17186537	17186597	MYO9B_1	900	+	17186586	17186597
chr19	17203481	17203541	MYO9B_2	900	+	17203530	17203541
chr19	17325625	17325685	USE1_2	900	+	17325674	17325685
chr19	17326149	17326209	USE1_1	900	+	17326198	17326209
chr19	17336985	17337045	OCEL1_1	900	+	17337034	17337045
chr19	17337468	17337528	OCEL1_2	900	+	17337517	17337528
chr19	17346839	17346899	NR2F6_2	900	-	17346839	17346850
chr19	17356188	17356248	NR2F6_3	900	-	17356188	17356199
chr19	17356717	17356777	NR2F6_1	900	-	17356717	17356728
chr19	17375543	17375603	USHBP1_1	900	-	17375543	17375554
chr19	17378217	17378277	BABAM1_1	900	+	17378266	17378277
chr19	17392435	17392495	ANKLE1_3	900	+	17392484	17392495
chr19	17392660	17392720	ANKLE1_1	900	+	17392709	17392720
chr19	17393477	17393537	ANKLE1_2	900	+	17393526	17393537
chr19	17403332	17403392	MRPL34_2	900	+	17403381	17403392
chr19	17414197	17414257	ABHD8_1	900	-	17414197	17414208
chr19	17416631	17416691	MRPL34_1	900	+	17416680	17416691
chr19	17420323	17420383	DDA1_1	900	+	17420372	17420383
chr19	17445569	17445629	ANO8_1	900	-	17445569	17445580
chr19	17448314	17448374	GTPBP3_1	900	+	17448363	17448374
chr19	17448875	17448935	ANO8_2	900	-	17448875	17448886
chr19	17488140	17488200	PLVAP_1	900	-	17488140	17488151
chr19	17516416	17516476	BST2_1	900	-	17516416	17516427
chr19	17516500	17516560	MVB12A_1	900	+	17516549	17516560
chr19	17530806	17530866	MVB12A_2	900	+	17530855	17530866
chr19	17571724	17571784	NXNL1_2	900	-	17571724	17571735
chr19	17579399	17579459	NXNL1_1	900	-	17579399	17579410
chr19	17579551	17579611	SLC27A1_2	900	+	17579600	17579611
chr19	17581289	17581349	SLC27A1_1	900	+	17581338	17581349
chr19	17622411	17622471	PGLS_1	900	+	17622460	17622471
chr19	17626458	17626518	PGLS_2	900	+	17626507	17626518
chr19	17634071	17634131	FAM129C_2	900	+	17634120	17634131
chr19	17638026	17638086	FAM129C_1	900	+	17638075	17638086
chr19	17666441	17666501	GLT25D1_1	900	+	17666490	17666501
chr19	17830239	17830299	MAP1S_1	900	+	17830288	17830299
chr19	17873389	17873449	FCHO1_1	900	+	17873438	17873449
chr19	17905922	17905982	B3GNT3_1	900	+	17905971	17905982
chr19	17932317	17932377	INSL3_1	900	-	17932317	17932328
chr19	17955254	17955314	JAK3_2	900	-	17955254	17955265
chr19	17958780	17958840	JAK3_1	900	-	17958780	17958791
chr19	17970681	17970741	RPL18A_1	900	+	17970730	17970741
chr19	17982704	17982764	SLC5A5_1	900	+	17982753	17982764
chr19	18043776	18043836	CCDC124_1	900	+	18043825	18043836
chr19	18045852	18045912	CCDC124_2	900	+	18045901	18045912
chr19	18062049	18062109	KCNN1_2	900	+	18062098	18062109
chr19	18077866	18077926	KCNN1_1	900	+	18077915	18077926
chr19	18118929	18118989	ARRDC2_1	900	+	18118978	18118989
chr19	18197733	18197793	IL12RB1_1	900	-	18197733	18197744
chr19	18208538	18208598	MAST3_1	900	+	18208587	18208598
chr19	18209726	18209786	IL12RB1_2	900	-	18209726	18209737
chr19	18263923	18263983	PIK3R2_1	900	+	18263972	18263983
chr19	18266329	18266389	PIK3R2_5	900	+	18266378	18266389
chr19	18266634	18266694	PIK3R2_8	900	+	18266683	18266694
chr19	18271614	18271674	PIK3R2_4	900	+	18271663	18271674
chr19	18272223	18272283	PIK3R2_2	900	+	18272272	18272283
chr19	18273735	18273795	PIK3R2_7	900	+	18273784	18273795
chr19	18279151	18279211	PIK3R2_6	900	+	18279200	18279211
chr19	18280085	18280145	PIK3R2_3	900	+	18280134	18280145
chr19	18280444	18280504	PIK3R2_9	900	+	18280493	18280504
chr19	18284573	18284633	IFI30_1	900	+	18284622	18284633
chr19	18304007	18304067	MPV17L2_1	900	+	18304056	18304067
chr19	18314841	18314901	RAB3A_1	900	-	18314841	18314852
chr19	18321505	18321565	PDE4C_5	900	-	18321505	18321516
chr19	18322634	18322694	PDE4C_7	900	-	18322634	18322645
chr19	18333024	18333084	PDE4C_2	900	-	18333024	18333035
chr19	18335557	18335617	PDE4C_6	900	-	18335557	18335568
chr19	18337237	18337297	PDE4C_1	900	-	18337237	18337248
chr19	18343822	18343882	PDE4C_8	900	-	18343822	18343833
chr19	18344119	18344179	PDE4C_3	900	-	18344119	18344130
chr19	18345045	18345105	PDE4C_4	900	-	18345045	18345056
chr19	18380849	18380909	KIAA1683_1	900	-	18380849	18380860
chr19	18433875	18433935	LSM4_1	900	-	18433875	18433886
chr19	18439440	18439500	PGPEP1_2	900	+	18439489	18439500
